millis(), steeringRef, steering sensor, acceleration
236758, 128,    13, 0
236789, 128,    14, 0
236821, 128,    16, 0
236851, 128,    15, 0
236882, 128,    21, 0
236914, 128,    21, 0
236944, 128,    15, 0
236975, 128,    30, 0
237007, 128,    50, 0
237037, 128,    60, 0
237068, 128,    78, 0
237100, 128,    87, 0
237130, 128,    95, 0
237162, 128,    108,    0
237193, 128,    110,    0
237224, 128,    119,    0
237254, 128,    119,    0
237286, 128,    121,    0
237316, 128,    121,    0
237347, 128,    124,    0
237378, 128,    121,    0
237409, 128,    121,    0
237440, 128,    124,    0
237471, 128,    122,    0
237502, 128,    122,    0
237534, 128,    124,    0
237565, 128,    124,    0
237596, 128,    130,    0
237627, 128,    129,    0
237657, 128,    122,    0
237689, 128,    121,    0
237720, 128,    122,    0
237750, 128,    122,    0
237780, 128,    129,    0
237812, 128,    127,    0
237843, 128,    122,    0
237874, 128,    121,    0
237905, 128,    118,    0
237937, 128,    129,    0
237967, 128,    122,    0
237998, 128,    130,    0
238030, 128,    121,    0
238061, 128,    122,    0
238092, 128,    129,    0
238123, 128,    118,    0
238153, 128,    121,    0
238185, 128,    118,    0
238216, 128,    122,    0
238246, 128,    123,    0
238277, 128,    129,    0
238308, 128,    130,    0
238339, 128,    121,    0
238370, 128,    119,    0
238401, 128,    122,    0
238433, 128,    124,    0
238464, 128,    118,    0
238495, 128,    121,    0
238526, 128,    122,    0
238557, 128,    118,    0
238588, 128,    121,    0
238619, 128,    118,    0
238649, 128,    124,    0
238681, 128,    121,    0
238712, 128,    122,    0
238742, 128,    121,    0
238774, 128,    122,    0
238804, 128,    122,    0
238837, 128,    118,    0
238868, 128,    122,    0
238899, 128,    130,    0
238930, 128,    122,    0
238961, 128,    122,    0
238992, 128,    121,    0
239023, 128,    118,    0
239053, 128,    121,    0
239085, 128,    124,    0
239116, 128,    130,    0
239145, 128,    127,    0
239178, 128,    122,    0
239209, 128,    122,    0
239239, 128,    130,    0
239271, 128,    118,    0
239301, 128,    124,    0
239332, 128,    130,    0
239364, 128,    122,    0
239395, 128,    122,    0
239426, 128,    122,    0
239457, 128,    120,    0
239486, 128,    122,    0
239519, 128,    124,    0
239550, 128,    124,    0
239581, 128,    124,    0
239612, 128,    123,    0
239642, 128,    118,    0
239673, 128,    123,    0
239705, 128,    122,    0
239735, 128,    119,    0
239767, 128,    121,    0
239798, 128,    122,    0
239828, 128,    122,    0
239861, 128,    129,    0
239891, 128,    123,    0
239923, 128,    121,    0
239954, 128,    130,    0
239984, 128,    124,    0
240016, 128,    127,    0
240046, 128,    122,    0
240077, 128,    119,    0
240108, 128,    122,    0
240139, 128,    130,    0
240171, 128,    124,    0
240201, 128,    130,    0
240232, 128,    121,    0
240263, 128,    122,    0
240294, 128,    128,    0
240326, 128,    127,    0
240357, 128,    122,    0
240388, 128,    124,    0
240419, 128,    121,    0
240450, 128,    119,    0
240480, 128,    122,    0
240512, 128,    123,    0
240542, 128,    121,    0
240573, 128,    118,    0
240605, 128,    122,    0
240635, 128,    128,    0
240666, 128,    122,    0
240697, 128,    121,    0
240728, 128,    122,    0
240759, 128,    121,    0
240791, 128,    122,    0
240822, 128,    122,    0
240854, 128,    130,    0
240885, 128,    123,    0
240916, 128,    122,    0
240946, 128,    127,    0
240977, 128,    122,    0
241009, 128,    121,    0
241039, 128,    122,    0
241070, 128,    122,    0
241101, 128,    121,    0
241132, 128,    118,    0
241163, 128,    121,    0
241195, 128,    130,    0
241226, 128,    121,    0
241257, 128,    128,    0
241288, 128,    118,    0
241319, 128,    129,    0
241349, 128,    127,    0
241381, 128,    127,    0
241412, 128,    122,    0
Benchmark has begun (255 to 0)
242469, 255,    121,    0
242502, 255,    118,    0
242535, 255,    137,    0
242568, 255,    149,    0
242599, 255,    167,    0
242632, 255,    184,    0
242665, 255,    217,    0
242695, 255,    215,    0
242727, 255,    231,    0
242757, 255,    252,    0
243264, 0,  267,    0
243297, 0,  250,    0
243328, 0,  249,    0
243360, 0,  267,    0
243391, 0,  256,    0
243422, 0,  250,    0
243454, 0,  249,    0
243488, 0,  251,    0
243519, 0,  223,    0
243549, 0,  199,    0
243582, 0,  154,    0
243613, 0,  129,    0
243644, 0,  104,    0
