millis(), steeringRef, steering sensor, acceleration
307674, 128,    121,    0
307705, 128,    126,    0
307736, 128,    122,    0
307767, 128,    117,    0
307798, 128,    120,    0
307830, 128,    120,    0
307860, 128,    121,    0
307892, 128,    120,    0
307923, 128,    126,    0
307953, 128,    120,    0
307985, 128,    120,    0
308016, 128,    122,    0
308047, 128,    120,    0
308078, 128,    120,    0
308109, 128,    120,    0
308140, 128,    119,    0
308171, 128,    120,    0
308202, 128,    120,    0
308233, 128,    117,    0
308264, 128,    120,    0
308294, 128,    126,    0
308325, 128,    117,    0
308356, 128,    125,    0
308387, 128,    119,    0
308418, 128,    118,    0
308450, 128,    120,    0
308480, 128,    120,    0
308511, 128,    122,    0
308543, 128,    126,    0
308574, 128,    126,    0
308604, 128,    126,    0
308636, 128,    125,    0
308667, 128,    117,    0
308698, 128,    126,    0
308729, 128,    126,    0
308760, 128,    126,    0
308790, 128,    120,    0
308822, 128,    120,    0
308852, 128,    117,    0
308883, 128,    120,    0
308915, 128,    120,    0
308946, 128,    120,    0
308976, 128,    122,    0
309007, 128,    120,    0
309039, 128,    120,    0
309070, 128,    120,    0
309100, 128,    126,    0
309131, 128,    124,    0
309161, 128,    122,    0
309194, 128,    124,    0
309224, 128,    120,    0
309255, 128,    122,    0
309286, 128,    126,    0
309318, 128,    118,    0
309349, 128,    122,    0
309379, 128,    120,    0
309410, 128,    126,    0
309442, 128,    118,    0
309473, 128,    121,    0
309502, 128,    127,    0
309534, 128,    126,    0
309566, 128,    117,    0
309597, 128,    122,    0
309627, 128,    119,    0
309658, 128,    120,    0
309690, 128,    122,    0
309720, 128,    120,    0
309751, 128,    120,    0
309782, 128,    124,    0
309813, 128,    122,    0
309846, 128,    122,    0
309877, 128,    122,    0
309907, 128,    122,    0
309939, 128,    126,    0
Benchmark has begun (0 to 128)
310004, 0,  124,    0
310035, 0,  120,    0
310066, 0,  128,    0
310098, 0,  128,    0
310132, 0,  127,    0
310163, 0,  123,    0
310193, 0,  126,    0
310226, 0,  127,    0
310257, 0,  116,    0
310287, 0,  97, 0
310320, 0,  77, 0
310351, 0,  54, 0
310384, 0,  34, 0
310416, 0,  14, 0
310447, 0,  5,  0
310478, 0,  -2, 0
310508, 0,  -13,    0
310539, 0,  -9, 0
310569, 0,  -8, 0
310602, 0,  -10,    0
310633, 0,  -8, 0
310664, 0,  -9, 0
310694, 0,  -8, 0
310726, 0,  -9, 0
310756, 0,  -8, 0
310788, 0,  -6, 0
310818, 0,  -8, 0
310849, 0,  -8, 0
310881, 0,  -8, 0
310912, 0,  -13,    0
310943, 128,    -8, 0
310976, 128,    -11,    0
311008, 128,    -8, 0
311041, 128,    -5, 0
311072, 128,    -8, 0
311104, 128,    -7, 0
311136, 128,    -13,    0
311168, 128,    -2, 0
311198, 128,    -4, 0
311230, 128,    0,  0
311261, 128,    24, 0
311292, 128,    53, 0
311324, 128,    72, 0
311356, 128,    103,    0
End to end took: 449
311419, 128,    138,    0
311449, 128,    150,    0
311480, 128,    160,    0
311511, 128,    163,    0
311542, 128,    166,    0
311573, 128,    160,    0
311605, 128,    161,    0
311636, 128,    166,    0
311667, 128,    164,    0
311698, 128,    158,    0
311728, 128,    161,    0
311760, 128,    159,    0
311790, 128,    166,    0
311822, 128,    158,    0
311852, 128,    166,    0
311884, 128,    156,    0
311914, 128,    162,    0
311945, 128,    158,    0
311976, 128,    156,    0
312007, 128,    164,    0
312039, 128,    161,    0
312070, 128,    162,    0
312101, 128,    166,    0
312131, 128,    156,    0
312163, 128,    160,    0
312193, 128,    162,    0
312224, 128,    162,    0
312255, 128,    156,    0
312287, 128,    159,    0
312318, 128,    164,    0
312348, 128,    159,    0
312379, 128,    166,    0
312410, 128,    159,    0
312442, 128,    166,    0
312472, 128,    162,    0
312504, 128,    164,    0
312534, 128,    156,    0
312566, 128,    156,    0
312596, 128,    155,    0
312628, 128,    158,    0
312659, 128,    153,    0
312690, 128,    154,    0
312720, 128,    153,    0
312752, 128,    154,    0
312782, 128,    152,    0
312814, 128,    145,    0
312844, 128,    145,    0
312876, 128,    147,    0
312906, 128,    137,    0
312937, 128,    143,    0
312968, 128,    137,    0
312999, 128,    137,    0
313031, 128,    140,    0
313062, 128,    134,    0
313092, 128,    133,    0
313123, 128,    133,    0
313155, 128,    134,    0
313186, 128,    133,    0
313216, 128,    134,    0
313247, 128,    139,    0
313278, 128,    133,    0
313310, 128,    134,    0
313341, 128,    132,    0
313372, 128,    134,    0
313402, 128,    139,    0
313433, 128,    136,    0
313465, 128,    133,    0
313496, 128,    133,    0
313527, 128,    134,    0
313556, 128,    140,    0
313588, 128,    131,    0
313620, 128,    133,    0
313650, 128,    132,    0
313681, 128,    141,    0
313712, 128,    139,    0
313744, 128,    134,    0
313775, 128,    131,    0
313805, 128,    132,    0
313837, 128,    133,    0
313868, 128,    140,    0
313899, 128,    132,    0
313929, 128,    136,    0
313988, 128,    133,    0
314018, 128,    139,    0
314049, 128,    132,    0
314081, 128,    139,    0
314112, 128,    141,    0
314143, 128,    141,    0
314173, 128,    134,    0
314205, 128,    134,    0
314235, 128,    133,    0
314266, 128,    137,    0
314297, 128,    139,    0
314328, 128,    132,    0
314359, 128,    131,    0
314390, 128,    136,    0
314422, 128,    131,    0
314454, 128,    131,    0
314484, 128,    132,    0
314515, 128,    132,    0
314546, 128,    132,    0
314578, 128,    134,    0
314610, 128,    131,    0
314641, 128,    139,    0
314672, 128,    132,    0
314703, 128,    132,    0
314734, 128,    132,    0
314765, 128,    134,    0
314795, 128,    133,    0
314826, 128,    140,    0
314857, 128,    140,    0
314889, 128,    131,    0
314920, 128,    131,    0
314951, 128,    132,    0
314982, 128,    136,    0
315013, 128,    132,    0
315044, 128,    132,    0
315075, 128,    132,    0
315105, 128,    131,    0
315136, 128,    133,    0
315167, 128,    141,    0
315199, 128,    134,    0
315230, 128,    133,    0
315261, 128,    140,    0
315291, 128,    133,    0
315323, 128,    131,    0
315354, 128,    133,    0
315385, 128,    130,    0
315415, 128,    131,    0
315446, 128,    134,    0
315476, 128,    134,    0
315508, 128,    131,    0
315539, 128,    133,    0
315570, 128,    134,    0
315601, 128,    134,    0
315633, 128,    131,    0
315664, 128,    131,    0
315694, 128,    136,    0
315725, 128,    134,    0
315756, 128,    134,    0
315787, 128,    132,    0
315817, 128,    134,    0
315849, 128,    140,    0
315880, 128,    139,    0
315912, 128,    132,    0
315943, 128,    134,    0
315974, 128,    133,    0
316004, 128,    135,    0
316036, 128,    131,    0
316067, 128,    134,    0
316098, 128,    131,    0
316128, 128,    133,    0
316160, 128,    140,    0
316190, 128,    135,    0
316222, 128,    140,    0
316253, 128,    139,    0
316283, 128,    133,    0
316314, 128,    140,    0
316346, 128,    136,    0
316376, 128,    140,    0
316408, 128,    139,    0
316439, 128,    139,    0
316469, 128,    134,    0
316502, 128,    134,    0
316533, 128,    134,    0
316563, 128,    134,    0
316595, 128,    131,    0
316626, 128,    132,    0
316656, 128,    134,    0
316688, 128,    131,    0
316719, 128,    131,    0
316750, 128,    131,    0
316780, 128,    132,    0
316812, 128,    131,    0
316843, 128,    134,    0
316873, 128,    139,    0
316905, 128,    131,    0
316936, 128,    131,    0
316966, 128,    136,    0
316998, 128,    134,    0
317029, 128,    131,    0
317059, 128,    131,    0
317091, 128,    132,    0
Benchmark has begun (0 to 255)
317156, 0,  134,    0
317187, 0,  132,    0
317219, 0,  117,    0
317253, 0,  101,    0
317285, 0,  68, 0
317317, 0,  41, 0
317349, 0,  7,  0
317380, 0,  -9, 0
317410, 0,  -22,    0
317442, 0,  -23,    0
317472, 0,  -15,    0
317504, 0,  -20,    0
317535, 0,  -20,    0
317565, 0,  -15,    0
317597, 0,  -16,    0
317627, 0,  -15,    0
317659, 0,  -15,    0
317689, 0,  -20,    0
317721, 0,  -15,    0
317751, 0,  -20,    0
317783, 0,  -12,    0
317813, 0,  -20,    0
317845, 255,    -17,    0
317877, 255,    -15,    0
317910, 255,    -20,    0
317942, 255,    -15,    0
317972, 255,    -12,    0
318005, 255,    -20,    0
318038, 255,    -15,    0
318070, 255,    -15,    0
318102, 255,    -8, 0
318134, 255,    -5, 0
318166, 255,    8,  0
318200, 255,    57, 0
318232, 255,    84, 0
318264, 255,    119,    0
318297, 255,    156,    0
318329, 255,    183,    0
318362, 255,    212,    0
318394, 255,    247,    0
End to end took: 552
318457, 255,    258,    0
318488, 255,    251,    0
318519, 255,    251,    0
318550, 255,    256,    0
318581, 255,    255,    0
318612, 255,    251,    0
318643, 255,    256,    0
318675, 255,    255,    0
318706, 255,    251,    0
318737, 255,    255,    0
318767, 255,    251,    0
318798, 255,    258,    0
318830, 255,    256,    0
318860, 255,    255,    0
318891, 255,    258,    0
318922, 255,    252,    0
318953, 255,    256,    0
318985, 255,    255,    0
319016, 255,    258,    0
319046, 255,    256,    0
319078, 255,    258,    0
319109, 255,    251,    0
319140, 255,    251,    0
319170, 255,    256,    0
319201, 255,    251,    0
319233, 255,    252,    0
319263, 255,    258,    0
319294, 255,    255,    0
319325, 255,    258,    0
319356, 255,    251,    0
319388, 255,    258,    0
319419, 255,    258,    0
319449, 255,    251,    0
319480, 255,    252,    0
319512, 255,    258,    0
319543, 255,    251,    0
319572, 255,    258,    0
319604, 255,    258,    0
319635, 255,    255,    0
319667, 255,    251,    0
319698, 255,    258,    0
319728, 255,    258,    0
319759, 255,    251,    0
319791, 255,    258,    0
319822, 255,    258,    0
319853, 255,    258,    0
319884, 255,    252,    0
319915, 255,    258,    0
319946, 255,    252,    0
319976, 255,    255,    0
320007, 255,    252,    0
320038, 255,    255,    0
320070, 255,    258,    0
320100, 255,    258,    0
320131, 255,    258,    0
320162, 255,    256,    0
320194, 255,    252,    0
320225, 255,    258,    0
320256, 255,    255,    0
320286, 255,    256,    0
320317, 255,    258,    0
320349, 255,    251,    0
320379, 255,    258,    0
320410, 255,    258,    0
320441, 255,    252,    0
320473, 255,    255,    0
320504, 255,    252,    0
320535, 255,    258,    0
320565, 255,    258,    0
320598, 255,    255,    0
320629, 255,    255,    0
320660, 255,    258,    0
320690, 255,    252,    0
320721, 255,    252,    0
320752, 255,    258,    0
320784, 255,    255,    0
320814, 255,    251,    0
320845, 255,    256,    0
320877, 255,    258,    0
320908, 255,    256,    0
320939, 255,    251,    0
320970, 255,    258,    0
321000, 255,    258,    0
321032, 255,    252,    0
321063, 255,    255,    0
321141, 128,    258,    0
321172, 128,    251,    0
321203, 128,    256,    0
321234, 128,    252,    0
321264, 128,    251,    0
321296, 128,    255,    0
321326, 128,    251,    0
321357, 128,    258,    0
321389, 128,    258,    0
321420, 128,    229,    0
321449, 128,    201,    0
321482, 128,    172,    0
321513, 128,    144,    0
321543, 128,    128,    0
321575, 128,    98, 0
321606, 128,    85, 0
321637, 128,    69, 0
321667, 128,    64, 0
321698, 128,    69, 0
321729, 128,    67, 0
321761, 128,    66, 0
321792, 128,    66, 0
321822, 128,    64, 0
321854, 128,    66, 0
321885, 128,    66, 0
321916, 128,    71, 0
321947, 128,    65, 0
321977, 128,    65, 0
322009, 128,    71, 0
322040, 128,    71, 0
322070, 128,    68, 0
322102, 128,    69, 0
322134, 128,    70, 0
322165, 128,    73, 0
322196, 128,    73, 0
322226, 128,    70, 0
322258, 128,    71, 0
322289, 128,    72, 0
322319, 128,    74, 0
322351, 128,    75, 0
322381, 128,    75, 0
322413, 128,    76, 0
322444, 128,    85, 0
322473, 128,    83, 0
322506, 128,    96, 0
322537, 128,    96, 0
322567, 128,    100,    0
322598, 128,    109,    0
322629, 128,    111,    0
322660, 128,    114,    0
322692, 128,    112,    0
322722, 128,    113,    0
322754, 128,    119,    0
322785, 128,    113,    0
322816, 128,    119,    0
322847, 128,    113,    0
322878, 128,    114,    0
322909, 128,    111,    0
322940, 128,    114,    0
322971, 128,    114,    0
323002, 128,    119,    0
323033, 128,    111,    0
323063, 128,    113,    0
323094, 128,    116,    0
323126, 128,    113,    0
323156, 128,    113,    0
323189, 128,    119,    0
323219, 128,    119,    0
323250, 128,    119,    0
323282, 128,    114,    0
323312, 128,    117,    0
323343, 128,    119,    0
323375, 128,    113,    0
323406, 128,    115,    0
323436, 128,    119,    0
323468, 128,    113,    0
323499, 128,    113,    0
323529, 128,    116,    0
323561, 128,    114,    0
323592, 128,    122,    0
323623, 128,    122,    0
323654, 128,    127,    0
323684, 128,    132,    0
323716, 128,    127,    0
323747, 128,    125,    0
323777, 128,    130,    0
323808, 128,    128,    0
323840, 128,    132,    0
323870, 128,    128,    0
323901, 128,    126,    0
323933, 128,    130,    0
323963, 128,    135,    0
323995, 128,    135,    0
324025, 128,    126,    0
324056, 128,    126,    0
324088, 128,    134,    0
324119, 128,    130,    0
324149, 128,    135,    0
324182, 128,    130,    0
324213, 128,    135,    0
324244, 128,    130,    0
324275, 128,    130,    0
324305, 128,    127,    0
324337, 128,    126,    0
324367, 128,    130,    0
324398, 128,    127,    0
324430, 128,    134,    0
324461, 128,    130,    0
324491, 128,    135,    0
324523, 128,    129,    0
324554, 128,    124,    0
324584, 128,    128,    0
324616, 128,    130,    0
324647, 128,    127,    0
324677, 128,    126,    0
324708, 128,    126,    0
324740, 128,    128,    0
324770, 128,    130,    0
324801, 128,    126,    0
324833, 128,    127,    0
324862, 128,    131,    0
324894, 128,    129,    0
324926, 128,    129,    0
324956, 128,    134,    0
324987, 128,    126,    0
325019, 128,    130,    0
325050, 128,    130,    0
325080, 128,    134,    0
325111, 128,    128,    0
325143, 128,    127,    0
325173, 128,    135,    0
325204, 128,    130,    0
325237, 128,    130,    0
325267, 128,    134,    0
325298, 128,    130,    0
325330, 128,    127,    0
325360, 128,    128,    0
325391, 128,    135,    0
325423, 128,    128,    0
Benchmark has begun (255 to 0)
325485, 255,    133,    0
325518, 255,    126,    0
325551, 255,    129,    0
325583, 255,    135,    0
325613, 255,    153,    0
325646, 255,    170,    0
325676, 255,    187,    0
325708, 255,    212,    0
325738, 255,    242,    0
325770, 255,    250,    0
325800, 255,    256,    0
325832, 255,    256,    0
325862, 255,    258,    0
325893, 255,    256,    0
325925, 255,    252,    0
325955, 255,    252,    0
325986, 255,    251,    0
326018, 255,    252,    0
326048, 255,    258,    0
326079, 255,    256,    0
326110, 255,    256,    0
326141, 255,    251,    0
326172, 255,    252,    0
326203, 255,    258,    0
326234, 255,    256,    0
326267, 0,  256,    0
326298, 0,  256,    0
326329, 0,  256,    0
326359, 0,  256,    0
326392, 0,  256,    0
326423, 0,  251,    0
326454, 0,  251,    0
326487, 0,  258,    0
326520, 0,  251,    0
326550, 0,  256,    0
326581, 0,  219,    0
326615, 0,  195,    0
326647, 0,  149,    0
326678, 0,  118,    0
326709, 0,  88, 0
326740, 0,  62, 0
326772, 0,  28, 0
End to end took: 547
326834, 0,  -19,    0
326865, 0,  -16,    0
326897, 0,  -12,    0
326928, 0,  -14,    0
326959, 0,  -20,    0
326990, 0,  -9, 0
327021, 0,  -17,    0
327051, 0,  -14,    0
327083, 0,  -11,    0
327114, 0,  -17,    0
327145, 0,  -13,    0
327176, 0,  -20,    0
327207, 0,  -13,    0
327238, 0,  -13,    0
327269, 0,  -20,    0
327300, 0,  -11,    0
327331, 0,  -11,    0
327362, 0,  -19,    0
327393, 0,  -13,    0
327424, 0,  -11,    0
327454, 0,  -11,    0
327486, 0,  -17,    0
327517, 0,  -9, 0
327548, 0,  -17,    0
327578, 0,  -17,    0
327609, 0,  -17,    0
327640, 0,  -11,    0
327672, 0,  -17,    0
327703, 0,  -11,    0
327734, 0,  -17,    0
327764, 0,  -11,    0
327797, 0,  -16,    0
327828, 0,  -11,    0
327858, 0,  -12,    0
327890, 0,  -11,    0
327921, 0,  -11,    0
327952, 0,  -17,    0
327983, 0,  -11,    0
328014, 0,  -16,    0
328045, 0,  -11,    0
328075, 0,  -17,    0
328107, 0,  -13,    0
328138, 0,  -8, 0
328168, 0,  -17,    0
328200, 0,  -16,    0
328231, 0,  -13,    0
328261, 0,  -11,    0
328293, 0,  -17,    0
328324, 0,  -16,    0
328355, 0,  -13,    0
328386, 0,  -12,    0
328417, 0,  -11,    0
328448, 0,  -17,    0
328478, 0,  -11,    0
328510, 0,  -16,    0
328541, 0,  -11,    0
328571, 0,  -11,    0
328603, 0,  -13,    0
328634, 0,  -12,    0
328664, 0,  -16,    0
328695, 0,  -11,    0
328727, 0,  -11,    0
328758, 0,  -17,    0
328788, 0,  -16,    0
328821, 0,  -12,    0
328851, 0,  -11,    0
328882, 0,  -17,    0
328914, 0,  -13,    0
328945, 0,  -19,    0
328975, 0,  -11,    0
329006, 0,  -14,    0
329038, 0,  -13,    0
329068, 0,  -11,    0
329099, 0,  -17,    0
329131, 0,  -9, 0
329162, 0,  -9, 0
329192, 0,  -17,    0
329224, 0,  -11,    0
329255, 0,  -11,    0
329285, 0,  -11,    0
329317, 0,  -15,    0
329348, 0,  -11,    0
329378, 0,  -11,    0
329410, 0,  -17,    0
329472, 128,    -9, 0
329504, 128,    -13,    0
329534, 128,    -17,    0
329565, 128,    -17,    0
329596, 128,    -9, 0
329628, 128,    -5, 0
329659, 128,    0,  0
329689, 128,    43, 0
329720, 128,    67, 0
329752, 128,    89, 0
329783, 128,    122,    0
329814, 128,    147,    0
329844, 128,    166,    0
329875, 128,    174,    0
329907, 128,    182,    0
329937, 128,    187,    0
329968, 128,    187,    0
330000, 128,    187,    0
330031, 128,    191,    0
330062, 128,    182,    0
330092, 128,    187,    0
330123, 128,    190,    0
330155, 128,    187,    0
330185, 128,    195,    0
330216, 128,    192,    0
330247, 128,    190,    0
330278, 128,    187,    0
330310, 128,    183,    0
330341, 128,    182,    0
330371, 128,    184,    0
330403, 128,    190,    0
330434, 128,    184,    0
330465, 128,    191,    0
330494, 128,    182,    0
330526, 128,    182,    0
330557, 128,    175,    0
330588, 128,    175,    0
330619, 128,    181,    0
330650, 128,    171,    0
330682, 128,    170,    0
330712, 128,    161,    0
330743, 128,    158,    0
330775, 128,    149,    0
330805, 128,    149,    0
330836, 128,    147,    0
330869, 128,    144,    0
330901, 128,    141,    0
330932, 128,    139,    0
330963, 128,    144,    0
330994, 128,    141,    0
331025, 128,    137,    0
331056, 128,    144,    0
331087, 128,    141,    0
331117, 128,    141,    0
331148, 128,    138,    0
331180, 128,    141,    0
331210, 128,    145,    0
331241, 128,    137,    0
331273, 128,    139,    0
331305, 128,    145,    0
331336, 128,    144,    0
331367, 128,    144,    0
331398, 128,    141,    0
331429, 128,    137,    0
331460, 128,    145,    0
331490, 128,    138,    0
331521, 128,    141,    0
331552, 128,    138,    0
331583, 128,    143,    0
331615, 128,    141,    0
331645, 128,    141,    0
331677, 128,    137,    0
331707, 128,    141,    0
331738, 128,    137,    0
331769, 128,    144,    0
331800, 128,    137,    0
331831, 128,    137,    0
331862, 128,    138,    0
331894, 128,    137,    0
331924, 128,    141,    0
331955, 128,    143,    0
331987, 128,    137,    0
332017, 128,    141,    0
332048, 128,    141,    0
332080, 128,    137,    0
332110, 128,    139,    0
332141, 128,    137,    0
332173, 128,    139,    0
332204, 128,    136,    0
332234, 128,    130,    0
332265, 128,    130,    0
332297, 128,    124,    0
332327, 128,    134,    0
332358, 128,    123,    0
332390, 128,    125,    0
332420, 128,    120,    0
332452, 128,    120,    0
332482, 128,    122,    0
332514, 128,    121,    0
332545, 128,    124,    0
332576, 128,    120,    0
332607, 128,    121,    0
332638, 128,    123,    0
333078, 128,    121,    0
333109, 128,    121,    0
333139, 128,    128,    0
333170, 128,    123,    0
333202, 128,    128,    0
333232, 128,    125,    0
333264, 128,    120,    0
333294, 128,    128,    0
333325, 128,    120,    0
333357, 128,    123,    0
333388, 128,    128,    0
333418, 128,    128,    0
333450, 128,    128,    0
333480, 128,    128,    0
333511, 128,    122,    0
333543, 128,    123,    0
333573, 128,    120,    0
333605, 128,    124,    0
333636, 128,    123,    0
333666, 128,    126,    0
333698, 128,    122,    0
333728, 128,    128,    0
333759, 128,    122,    0
333790, 128,    122,    0
333821, 128,    126,    0
333853, 128,    124,    0
333884, 128,    120,    0
333914, 128,    120,    0
333946, 128,    122,    0
333977, 128,    120,    0
334007, 128,    123,    0
334039, 128,    124,    0
334070, 128,    126,    0
334100, 128,    128,    0
